0, 4, 222, 1034129, 0, 1637, 3337, 6027, 6324, 20221, 20858, 2.0384850335980453, 124, 642192, 63421, 65
0, 4, 247, 392, 0, 418, 1019, 4854, 5029, 2966, 3093, 2.437799043062201, 120, 224462, 5335, 53
0, 4, 1423, 2900, 0, 170, 21728, 393253, 414681, 159259, 167407, 127.81176470588235, 5097.184033374419, 6827346.695742866, 10579919.06703328, 2166.3032141841286
0, 4, 953, 564, 0, 1133, 19211, 22, 29, 69, 93, 16.955869373345102, 2259.650506216821, 182747.81531182674, 5972.7445541208435, 749.4318261824633
0, 4, 2395, 2888, 0, 130, 1789, 5812, 6085, 3608, 3814, 13.761538461538462, 94, 835786, 12135, 52
0, 4, 742, 394, 0, 3164, 887, 5, 5, 1, 1, 0.2803413400758534, 74, 50, 228, 22
0, 4, 251, 21522, 0, 2237, 90937, 84950, 101639, 23142, 28193, 40.651318730442554, 2295.2779438135085, 1348647.9378362224, 1524890.8547519424, 447.57919904363416
0, 4, 17548, 18816, 0, 100, 4576, 23, 30, 220, 254, 45.76, 5422.679439384645, 1491807.6541928179, 1712.4250861214668, 2454.4759567741025
0, 4, 8, 11914, 0, 460, 993, 343, 333, 349, 343, 2.158695652173913, 53, 273049, 16541, 4
0, 4, 219, 2997, 0, 19, 833, 449, 768, 10651, 17806, 43.8421052631579, 1730.5529693841236, 5478861.131101517, 18409.952945659243, 782.6621469576438
0, 4, 90, 6256, 0, 677, 2540, 31, 34, 19, 19, 3.7518463810930576, 108, 15457, 2572, 73
0, 4, 294, 2265, 0, 2608, 6939, 19, 21, 14, 14, 2.660659509202454, 61, 8600, 47, 37
0, 4, 854, 193074, 0, 2772, 37175, 805, 839, 3434, 3543, 13.41089466089466, 254.0353257374055, 84526.44410923561, 20929.970487504837, 149.88084218506924
0, 4, 12736, 34153, 0, 272, 26080, 707, 898, 2938, 3807, 95.88235294117646, 2129.183865658637, 294945.1949903627, 97899.87414298413, 968.7786588746799
0, 4, 2518, 34774, 1, 2506, 7477, 800, 816, 345, 352, 2.9836392657621706, 311.86972941510896, 263712.3651474749, 85868.65194850902, 63.933294530097335
0, 4, 18642, 208305, 1, 4056, 84036, 3155, 3161, 451, 451, 20.718934911242602, 2074.394196635283, 2246589.658897978, 521741.2563667232, 1431.3319956783453
0, 4, 371, 722, 0, 837, 19025, 936, 1321, 899, 1329, 22.729988052568697, 641.2881689176498, 900887.4202920172, 4476.126967972942, 212.68853843499943
0, 4, 609, 598, 0, 251, 3221, 14, 14, 6, 6, 12.832669322709163, 221.71339912814622, 1474582.2246620387, 298.977159430379, 83.98234815460084
0, 4, 6104, 5593, 0, 363, 10901, 3, 3, 15, 17, 30.03030303030303, 2476.0120975789487, 294348.3181601854, 519.9625404915793, 1163.725685862106
0, 4, 644, 9090, 0, 381, 17727, 849, 915, 1407, 1594, 46.52755905511811, 1843.4247222518554, 4934903.284209885, 17558.620479448924, 645.1986527881494
0, 4, 1607, 2847, 0, 1508, 4647, 1, 3, 1, 2, 3.0815649867374004, 203.52894558175103, 5903.357066598689, 270.6934976237289, 144.50555136304322
0, 4, 1602, 34349, 1, 3086, 19436, 7518, 7492, 3075, 3084, 6.298120544394037, 162, 16554, 9713, 57
0, 4, 1154, 4201, 0, 2711, 1050, 79, 93, 94, 104, 0.38731095536702326, 92, 951, 1004, 56
0, 4, 417, 1176, 0, 2312, 16976, 1205, 1426, 817, 981, 7.342560553633218, 78, 424066, 1494, 45
0, 4, 673, 8473, 0, 3303, 69750, 3553, 3692, 7196, 7577, 21.11716621253406, 1623.4225951811352, 87551.18055811862, 37403.656592973355, 892.8824273496243
0, 4, 5, 34, 0, 84, 393, 5, 13, 2, 2, 4.678571428571429, 83, 160, 151, 8
0, 4, 852, 6039, 0, 83, 11, 1406, 2362, 354, 645, 0.13253012048192772, 6, 42678, 94545, 0
0, 4, 397, 38071, 0, 1787, 73842, 3516, 3579, 27277, 27721, 41.3217683268047, 1751.6453062919688, 16529983.332659505, 44955.932327980685, 1040.3172631277175
0, 4, 1276, 3107, 0, 1558, 31434, 356914, 369811, 136045, 140469, 20.17586649550706, 562.6622259021854, 402618.58236656775, 1054192.6932058164, 101.27920066239336
0, 4, 372, 3577, 0, 439, 42201, 594, 634, 193, 202, 96.12984054669704, 1984.0458940184467, 4402687.569545758, 74137.5139091516, 747.7559902079573
0, 4, 257, 11437, 0, 2933, 250259, 301, 299, 858, 868, 85.32526423457212, 804.7631009036043, 12572202.141222954, 15323.34639067475, 541.9833128534477
0, 4, 3920, 15092, 0, 700, 5826, 2110, 2108, 576, 564, 8.322857142857142, 465.0532440981664, 51190.735844105664, 213445.48744373542, 4.650532440981664
0, 4, 16, 10015, 0, 917, 5217, 42, 43, 13, 13, 5.689203925845147, 102, 545, 1420, 17
0, 4, 1115, 19708, 0, 620, 7459, 317, 495, 231, 361, 12.030645161290323, 819.764900426622, 6968.001653626287, 5262.8906607389135, 639.4166223327652
0, 4, 249, 534, 0, 172, 3529, 150461, 300720, 61564, 125467, 20.517441860465116, 1099.2520097867878, 34495024.13981125, 1695311.5470115342, 992.1454037049981
0, 4, 44, 1644, 0, 698, 15246, 1992, 2070, 457, 479, 21.842406876790832, 311.27726791318753, 61193.3567740292, 69086.3471955867, 35.97676965830811
0, 4, 4425, 5528, 0, 1726, 9786, 1342, 1404, 1763, 1839, 5.669756662804171, 1981.5959102022673, 5624525.983551901, 17475.88352967326, 1075.4389864414316
0, 4, 0, 259523, 0, 1848, 36964, 5911, 13013, 1177, 3723, 20.0021645021645, 2613.853683835208, 1160067.472691323, 4071077.1125733363, 0.0
0, 4, 290, 106, 0, 2038, 306, 10, 12, 4, 6, 0.15014720314033367, 63, 23936, 243, 33
0, 4, 1090, 267216, 1, 3683, 17887, 165, 171, 60, 62, 4.856638609828944, 156, 3322, 9312, 83
0, 4, 3507, 3377, 0, 2258, 2623, 4, 4, 2, 2, 1.1616474756421613, 286.39363853812813, 154.65256481058918, 549.875785993206, 153.22059661789856
0, 4, 240, 996, 0, 1395, 2584, 4, 4, 1, 1, 1.8523297491039425, 127, 540, 593, 54
0, 4, 285, 241, 0, 2508, 14549, 927, 3744, 6700, 28484, 5.80103668261563, 51, 1163515, 3752, 44
0, 4, 1516, 27826, 1, 3663, 55191, 900, 894, 218, 215, 15.067158067158067, 734.0707823625172, 25086.868987239024, 12211.267464600474, 418.4203459466348
0, 4, 623, 35456, 0, 2147, 90057, 2805, 3116, 28172, 31199, 41.94550535631113, 474.1061271044192, 2738503.36501292, 191380.04979760537, 154.08449130893624
0, 4, 3720, 4247, 0, 737, 5333, 1, 1, 1, 1, 7.236092265943012, 178, 790, 389, 82
0, 4, 62, 85, 0, 510, 862, 1, 8, 1, 0, 1.6901960784313725, 39, 360, 27, 4
0, 4, 287, 118801, 1, 1581, 3283, 324, 462, 168, 213, 2.0765338393421886, 53, 10564, 21438, 10
0, 4, 743, 528, 0, 467, 19109, 20, 28, 48, 71, 40.9186295503212, 4771.738808840499, 586637.5691588508, 644.1847391934673, 2004.1302997130092
0, 4, 6, 72346, 0, 1938, 3935, 128, 149, 111, 134, 2.0304437564499485, 63, 14215, 15480, 0
0, 4, 61, 35424, 1, 2580, 50276, 345, 354, 168, 172, 19.486821705426358, 153, 5712, 6828, 33
0, 4, 21138, 25757, 0, 1293, 1396, 52306, 62520, 21837, 24597, 1.079659706109822, 21, 35052, 69999, 3
0, 4, 5, 14764, 0, 132, 817, 5255, 5624, 1890, 2032, 6.1893939393939394, 148, 33403, 86392, 6
0, 4, 3018, 3465, 0, 61, 740, 192, 216, 89, 100, 12.131147540983607, 300.76047943647194, 303966.58614726475, 15296.677984138963, 58.64829349011203
0, 4, 4, 33356, 0, 613, 5995, 26549, 49410, 3552, 8276, 9.779771615008157, 218.48911776619443, 32443.44909710221, 147778.3921379321, 2.184891177661944
0, 4, 199, 2105, 0, 1769, 1839, 3306, 3463, 1527, 1571, 1.0395703787450536, 84, 2796, 6968, 33
0, 4, 2425, 5541, 0, 471, 21297, 687, 759, 259, 302, 45.21656050955414, 5390.494440606965, 1036780.7482341407, 45253.200828895475, 2641.342275897413
0, 4, 2466, 10457324, 1, 3049, 13155, 13699, 13931, 1663, 1701, 4.31452935388652, 113, 627245, 415590, 89
0, 4, 645, 6431, 0, 3563, 173397, 21, 22, 7, 7, 48.66601178781925, 1888.6056778394075, 3909.4137531275737, 14646.137031644605, 443.8223342922608
0, 4, 206, 1532, 0, 3093, 7589, 2969, 3233, 1118, 1237, 2.453604914322664, 148, 257722, 3916, 27
0, 4, 185, 6830, 0, 57, 910, 463, 1174, 143, 364, 15.964912280701755, 466.4583620547537, 12983.86850779407, 34098.1062662025, 30.319793533558993
0, 4, 246, 365224, 0, 499, 680, 20776, 26599, 6895, 8876, 1.3627254509018036, 64, 481481, 1576082, 4
0, 4, 2395, 2888, 0, 130, 1789, 36132, 69192, 41158, 73166, 13.761538461538462, 96, 908954, 81327, 53
0, 4, 432, 97, 0, 2365, 3173, 9435, 10550, 5623, 6825, 1.3416490486257928, 127, 651305, 10563, 81
0, 4, 148, 897, 0, 919, 2013, 51, 61, 9, 11, 2.190424374319913, 573.9063883964814, 1158117.136218795, 3685.690273219614, 248.0198462416955
0, 4, 249, 1365, 0, 518, 28404, 8101, 8346, 65995, 67576, 54.833976833976834, 1109.5774341890865, 12163374.709780209, 50170.41966904443, 689.1059854437484
0, 4, 1446, 2280103, 1, 3494, 15513, 593, 599, 264, 268, 4.439896966227819, 110, 21022, 22088, 33
0, 4, 27, 1379, 0, 203, 370, 4062, 4237, 1649, 1710, 1.8226600985221675, 74, 94917, 10066, 33
0, 4, 23, 2326, 0, 1002, 2336, 53, 55, 55, 54, 2.3313373253493013, 54, 187, 194, 1
0, 4, 5042, 371216, 1, 3515, 95025, 4500, 5798, 18503, 22405, 27.034139402560456, 796.0159716498281, 356097.7449175506, 127712.80249149841, 378.1075865336683
0, 4, 12979, 131885, 0, 1870, 233259, 50539, 51529, 17493, 17857, 124.73743315508021, 2854.6311647088673, 4721959.594791526, 1275620.4822618044, 1712.7786988253204
0, 4, 839, 7502, 0, 2733, 1888, 1121, 1196, 514, 551, 0.6908159531650201, 676.5620957987541, 159540.1078103042, 28686.232861867175, 429.6169308322088
0, 4, 645, 6431, 0, 3563, 173397, 23, 24, 2, 2, 48.66601178781925, 1892.5727160358613, 4182.5857024392535, 15386.616181371552, 444.7545882684274
0, 4, 2259, 66009, 1, 3537, 45697, 233, 239, 86, 87, 12.919705965507493, 197, 28943, 7484, 91
0, 4, 606, 5509, 0, 3201, 7353, 13, 18, 4, 6, 2.2970946579194003, 23, 195, 88, 12
0, 4, 4883, 2435, 0, 537, 2592, 2586, 2899, 903, 976, 4.826815642458101, 36, 1465, 3175, 1
0, 4, 84, 44, 0, 204, 965, 3172, 3273, 273, 281, 4.730392156862745, 207.47749153949465, 1486432.0300238593, 3676.5011500798455, 113.07523288902459
0, 4, 108, 214, 0, 702, 5653, 4, 4, 1, 1, 8.052706552706553, 710.1487989526245, 592.9742471254415, 3461.9753948940443, 131.37752780623552
0, 4, 123, 550, 0, 193, 657, 20, 21, 12, 13, 3.4041450777202074, 257.6692605429034, 5731.852700776885, 6082.282895115233, 15.460155632574201
0, 4, 809, 1750, 0, 169, 4283, 37970, 39980, 15686, 16668, 25.34319526627219, 762.3415595467371, 1928263.6449142294, 169038.5990056882, 286.3618040936982
0, 4, 1364, 5198, 0, 3728, 51290, 19417, 19585, 3753, 3776, 13.758047210300429, 197, 110310, 20631, 121
0, 4, 7446, 10840, 0, 1638, 9614, 5729, 12261, 2877, 6045, 5.869352869352869, 580.6460059203876, 4562895.200413118, 40574.83908037617, 425.22055989119286
0, 4, 0, 110570, 0, 97, 1129, 1052, 1055, 336, 339, 11.639175257731958, 622.3831005699776, 262791.92846916453, 516058.2835841055, 292.5200572678895
0, 4, 287, 1334, 0, 2278, 31045, 17, 21, 9, 11, 13.628182616330115, 6, 11, 24, 1
0, 4, 87, 10669, 0, 598, 2746, 5608, 5692, 30961, 31406, 4.591973244147157, 92, 203338, 46752, 14
0, 4, 2860, 51504, 0, 3509, 93458, 1343, 3263, 369, 792, 26.6337988030778, 922.2587562544676, 350573.60972122947, 187730.38112937813, 368.903502501787
0, 4, 1423, 2900, 0, 170, 21728, 393253, 414680, 159259, 167407, 127.81176470588235, 5097.184033374419, 6827321.209822699, 10579689.693751778, 2166.3032141841286
0, 4, 1, 23930, 0, 41, 345, 85, 133, 41, 58, 8.414634146341463, 86.26440582390222, 12927.62397974944, 32326.08147077787, 3.009223458973333
0, 4, 0, 369732, 0, 207, 192, 30083, 32949, 17059, 18075, 0.927536231884058, 87, 2023483, 3954130, 0
0, 4, 58347, 107625, 0, 2800, 234622, 8, 9, 2, 2, 83.79357142857143, 301.62802078430514, 1043.632951913696, 1957.5658548901404, 0.0
0, 4, 212085, 285580, 0, 1581, 6414, 8541, 9206, 1660, 1834, 4.056925996204933, 117, 49978, 165393, 4
0, 4, 219, 2997, 0, 19, 833, 449, 768, 10651, 17806, 43.8421052631579, 1730.5529693841236, 5478913.308577981, 18401.256699581936, 782.6621469576438
0, 4, 188, 167686, 0, 2153, 39001, 1439, 1461, 559, 570, 18.11472364143056, 862.2262773722629, 87490.10036496351, 198725.91240875915, 405.2463503649635
0, 4, 748, 29909, 0, 2583, 150795, 3, 4, 1, 1, 58.37979094076655, 2189.4401505964124, 5944.33000886926, 10443.629518344887, 10.947200752982063
0, 4, 622, 630, 0, 61, 219, 8, 10, 1, 0, 3.5901639344262297, 114, 16, 993, 9
0, 4, 44, 253432, 1, 1228, 48063, 867, 946, 1098, 1155, 39.13925081433225, 1460.8695652173913, 104890.43478260869, 125678.60869565216, 102.26086956521738
0, 4, 98, 4923, 0, 1585, 23552, 363, 385, 120, 126, 14.859305993690851, 200.80814654213552, 13521.416547414694, 7331.505430253367, 59.23840322992998
0, 4, 15193, 14019, 0, 1505, 208527, 20, 27, 17, 20, 138.556146179402, 4736.081408753031, 276399.63429661724, 18511.587232181897, 3269.5790436061534
0, 4, 97, 2762, 0, 2517, 6690, 768, 806, 1761, 1854, 2.6579261025029797, 377.7327754156332, 776595.808398738, 51439.991023938, 85.4169592648417
0, 4, 4972, 6028, 0, 71, 1848, 3749, 4046, 6766, 7642, 26.028169014084508, 495.0871867017142, 107620.51016252639, 43654.74806560291, 328.3995409277702
0, 4, 13809, 13697, 0, 70, 10737, 1153, 1143, 411, 400, 153.38571428571427, 10400.851970181044, 1338656.4430244942, 114409.37167199148, 11164.217252396165
0, 4, 512, 5799, 0, 3173, 243468, 4656, 4879, 55657, 57236, 76.73116924046643, 76, 236481, 4890, 24
0, 4, 2161, 46535960, 1, 3722, 22688, 11424, 12083, 4008, 3430, 6.095647501343364, 312.10912982421286, 1724953.8148929158, 7204466.541738726, 20.287093438573837
0, 4, 1276, 3107, 0, 1558, 31434, 356914, 369812, 136045, 140469, 20.17586649550706, 562.6622259021854, 402618.58236656775, 1054192.6932058164, 101.27920066239336
0, 4, 1070, 1046, 0, 719, 4197, 23322, 26787, 4778, 5488, 5.837273991655077, 134, 55476, 27565, 44
0, 4, 10, 1324170, 0, 1640, 5978, 10824, 10974, 2412, 2457, 3.645121951219512, 431.4083542570189, 1657281.0773795936, 6757651.643460397, 10.785208856425474
0, 4, 347, 1213670, 1, 1768, 22973, 220, 232, 57, 59, 12.993778280542987, 242.7100211187415, 31179.742863019128, 76702.43442405028, 15.776151372718198
0, 4, 9, 2949, 0, 2576, 331, 19, 22, 9, 9, 0.12849378881987578, 4, 49, 68, 1
0, 4, 350, 81321, 0, 2934, 312955, 4520, 4866, 42890, 45371, 106.66496250852079, 1291.0283880022735, 19900085.861499425, 188593.4269193721, 787.5273166813869
0, 4, 249, 534, 0, 172, 3529, 150461, 300720, 61564, 125467, 20.517441860465116, 1099.2520097867878, 34495012.86543167, 1695311.5470115342, 992.1454037049981
0, 4, 203, 296, 0, 1910, 1995, 1326, 1361, 95, 94, 1.044502617801047, 232.90360282387914, 196.8035443861779, 7938.519302251921, 69.87108084716374
0, 4, 53, 355, 0, 3345, 473, 1048, 1589, 19135, 26771, 0.1414050822122571, 50, 142065, 1949, 8
0, 4, 223, 944, 0, 92, 358, 3665, 3829, 1209, 1286, 3.891304347826087, 110, 1379, 4079, 47
0, 4, 0, 259522, 0, 1848, 36964, 5911, 13013, 1177, 3723, 20.0021645021645, 2613.853683835208, 1160067.472691323, 4071064.0433049174, 0.0
0, 4, 198, 81436, 0, 2883, 193788, 1737, 1828, 10608, 11165, 67.21748178980229, 1760.1836888404641, 30065140.34500157, 144281.9916199279, 1256.010471433899
0, 4, 285, 241, 0, 2508, 14549, 927, 3744, 6700, 28484, 5.80103668261563, 51, 1163519, 3752, 44
0, 4, 35, 2311, 0, 735, 842, 19, 36, 4, 11, 1.145578231292517, 52, 769, 476, 39
0, 4, 4, 22722, 0, 833, 352, 313, 332, 63, 69, 0.4225690276110444, 12, 1527, 4344, 2
0, 4, 200, 136, 0, 2538, 14776, 11821, 14209, 39648, 47287, 5.821907013396375, 480.8655033861968, 4218392.628455412, 34860.29560007383, 331.20838243437026
0, 4, 24, 7656, 0, 424, 171, 6120, 6304, 3430, 3532, 0.4033018867924528, 13, 9449, 16951, 2
0, 4, 623, 35456, 0, 2147, 90057, 2805, 3116, 28172, 31199, 41.94550535631113, 474.1061271044192, 2738508.106074191, 191380.04979760537, 154.08449130893624
0, 4, 230, 889, 0, 592, 10850, 2526, 2585, 1286, 1308, 18.3277027027027, 870.5305335202114, 1371499.0922977552, 13301.70655218883, 291.6277287292708
0, 4, 19, 60, 0, 17, 203, 14, 12, 6, 7, 11.941176470588236, 991.4146520819928, 25230.113061862303, 176.04559242577443, 630.0579097343506
0, 4, 604, 1837, 0, 1704, 11016, 3139, 3185, 27007, 27580, 6.464788732394366, 363.97611406751435, 250257.23686883049, 23520.136491042776, 7.279522281350286
0, 4, 95, 147, 0, 275, 764, 13, 16, 11, 13, 2.7781818181818183, 73, 3887, 66, 47
0, 4, 617, 5670, 0, 1813, 4978, 296, 342, 515, 578, 2.7457253171538887, 83, 665, 439, 30
0, 4, 3107, 2722, 0, 414, 3857, 1, 10, 4, 21, 9.316425120772946, 318.89231320835296, 23095.775784114965, 181.7686185287612, 176.9852338306359
0, 4, 10, 2928, 0, 395, 182, 881, 2090, 160, 329, 0.4607594936708861, 4, 451, 2248, 1
0, 4, 3, 11183, 0, 14, 78, 65, 277, 62, 214, 5.571428571428571, 269.8293489980295, 188071.05625162658, 183214.12796966205, 0.0
0, 4, 821, 176363, 0, 2276, 204167, 4129, 4396, 30409, 31891, 89.70430579964851, 212.33229494654213, 264710.0840250889, 14805.642837578987, 55.48381576492558
0, 4, 2395, 2888, 0, 130, 1789, 36132, 69192, 41158, 73166, 13.761538461538462, 96, 908955, 81327, 53
0, 4, 225, 356, 0, 1590, 558, 3491, 3538, 17789, 17695, 0.35094339622641507, 26, 40529, 3612, 17
0, 4, 27, 45961, 1, 142, 706, 1089, 1146, 14227, 16427, 4.971830985915493, 264.5647591473167, 47767.16726404803, 11746.675306140862, 82.01507533566817
0, 4, 22, 20806, 0, 595, 4002, 10544, 11536, 11223, 12348, 6.726050420168067, 228.37884720226, 296488.27080339, 78477.8232641126, 47.9595579124746
0, 4, 1598963, 1523791, 1, 2873, 39186, 1633, 1618, 234, 231, 13.639401322659241, 752.3943850329748, 16326.958155215552, 366638.0218546435, 270.86197861187094
0, 4, 752, 1395933, 1, 3207, 3617, 3460, 3529, 414, 441, 1.1278453383224196, 46, 67052, 237983, 7
0, 4, 599, 3505, 0, 2775, 6393, 10, 11, 9, 9, 2.303783783783784, 92, 1400, 589, 69
0, 4, 3, 1724103, 1, 71, 205, 211414, 217306, 47720, 48699, 2.887323943661972, 71, 2362742, 6272720, 10
0, 4, 249, 1365, 0, 518, 28404, 8101, 8346, 65995, 67577, 54.833976833976834, 1109.5774341890865, 12163415.588948837, 50170.41966904443, 689.1059854437484
0, 4, 567, 2310, 0, 1017, 2251, 37, 41, 47, 63, 2.213372664700098, 201.42777924874233, 1278.0592593332701, 537.812170594142, 41.29269474599218
0, 4, 8, 96368, 0, 856, 112, 14282, 17500, 5328, 6542, 0.1308411214953271, 4, 74432, 124031, 1
0, 4, 5042, 371217, 1, 3515, 95025, 4500, 5798, 18503, 22405, 27.034139402560456, 796.0159716498281, 356097.7449175506, 127712.80249149841, 378.1075865336683
0, 4, 445, 33348, 0, 3256, 45351, 2083, 2233, 1713, 1873, 13.928439803439803, 613.6188436830835, 1435208.2226980727, 8973.019271948608, 502.6124197002141
0, 4, 4663, 12646, 0, 702, 2212, 210, 282, 184, 240, 3.150997150997151, 233.37171091503765, 7065.328547952765, 6526.239895739028, 74.67894749281204
0, 4, 30, 15, 0, 2322, 981, 2310, 2449, 16465, 16966, 0.42248062015503873, 71, 798670, 2459, 51
0, 4, 1687, 1089, 0, 1101, 33309, 2275, 2666, 656, 755, 30.25340599455041, 1175.3179251432466, 4203527.512334934, 20954.91456486552, 980.4159576571806
0, 4, 112, 22969, 0, 2158, 19144, 93, 97, 150, 155, 8.871177015755329, 397.577590244624, 1272.2482887827966, 1246.4057454168963, 0.0
0, 4, 1268, 2999771, 1, 3207, 9189, 73642, 74959, 21603, 22198, 2.8652946679139384, 112, 282353, 1895741, 44
0, 4, 7446, 10840, 0, 1638, 9614, 5729, 12261, 2877, 6045, 5.869352869352869, 580.6460059203876, 4562895.200413118, 40574.83908037617, 425.22055989119286
0, 4, 487, 2665, 0, 3646, 105696, 47, 100, 6, 18, 28.989577619308832, 514.4663369367338, 784202.596381563, 1080.8989705337435, 301.40452062960156
0, 4, 614, 663515, 1, 2889, 15317, 1225, 1243, 76, 79, 5.301834544825199, 234.63186500908768, 14128.357751522215, 155545.67542979954, 91.5064273535442
0, 4, 827, 81759, 0, 1624, 18954, 25054, 26886, 10135, 10909, 11.671182266009852, 389.79809193576193, 372194.81010394293, 80912.33893356578, 134.48034171783786
0, 4, 489, 7775, 0, 2182, 18108, 267, 368, 162, 200, 8.298808432630613, 276.81359993271894, 13415.771120739222, 10219.958109515983, 65.05119598418895
