timestamp,value
"2020-01-07 22:00:00",2
"2020-01-07 22:25:00",1
"2020-01-07 22:40:00",2
"2020-01-07 22:45:00",1
"2020-01-07 22:55:00",1
"2020-01-07 23:00:00",1
"2020-01-07 23:15:00",1
"2020-01-07 23:20:00",1
"2020-01-08 00:05:00",1
"2020-01-08 00:15:00",1
"2020-01-08 00:30:00",2
"2020-01-08 00:55:00",1
"2020-01-08 01:20:00",1
"2020-01-08 01:35:00",1
"2020-01-08 01:55:00",1
"2020-01-08 02:00:00",1
"2020-01-08 02:10:00",1
"2020-01-08 02:20:00",1
"2020-01-08 02:30:00",3
"2020-01-08 02:40:00",1
"2020-01-08 02:45:00",1
"2020-01-08 02:55:00",1
"2020-01-08 03:05:00",1
"2020-01-08 03:10:00",3
"2020-01-08 03:15:00",1
"2020-01-08 03:40:00",1
"2020-01-08 03:55:00",1
"2020-01-08 04:05:00",1
"2020-01-08 04:40:00",2
"2020-01-08 04:45:00",1
"2020-01-08 05:10:00",1
"2020-01-08 05:15:00",2
"2020-01-08 05:20:00",1
"2020-01-08 05:25:00",1
"2020-01-08 05:30:00",1
"2020-01-08 05:40:00",1
"2020-01-08 05:45:00",3
"2020-01-08 05:55:00",1
"2020-01-08 06:25:00",1
"2020-01-08 06:45:00",3
"2020-01-08 06:55:00",2
"2020-01-08 07:05:00",1
"2020-01-08 07:10:00",2
"2020-01-08 07:30:00",3
"2020-01-08 07:35:00",1
"2020-01-08 07:40:00",1
"2020-01-08 07:45:00",2
"2020-01-08 07:50:00",2
"2020-01-08 07:55:00",2
"2020-01-08 08:00:00",1
"2020-01-08 08:05:00",1
"2020-01-08 08:20:00",1
"2020-01-08 08:25:00",3
"2020-01-08 08:30:00",1
"2020-01-08 08:50:00",3
"2020-01-08 08:55:00",1
"2020-01-08 09:00:00",2
"2020-01-08 09:05:00",1
"2020-01-08 09:20:00",1
"2020-01-08 09:25:00",1
"2020-01-08 09:30:00",1
"2020-01-08 09:35:00",2
"2020-01-08 09:40:00",1
"2020-01-08 09:45:00",3
"2020-01-08 09:50:00",1
"2020-01-08 09:55:00",1
"2020-01-08 10:05:00",3
"2020-01-08 10:15:00",2
"2020-01-08 10:25:00",3
"2020-01-08 10:30:00",2
"2020-01-08 10:45:00",3
"2020-01-08 10:50:00",2
"2020-01-08 10:55:00",1
"2020-01-08 11:00:00",3
"2020-01-08 11:05:00",1
"2020-01-08 11:10:00",5
"2020-01-08 11:20:00",1
"2020-01-08 11:25:00",3
"2020-01-08 11:30:00",2
"2020-01-08 11:35:00",1
"2020-01-08 11:45:00",4
"2020-01-08 11:50:00",1
"2020-01-08 11:55:00",4
"2020-01-08 12:00:00",1
"2020-01-08 12:10:00",2
"2020-01-08 12:15:00",1
"2020-01-08 12:25:00",1
"2020-01-08 12:30:00",1
"2020-01-08 12:35:00",1
"2020-01-08 12:40:00",1
"2020-01-08 12:45:00",1
"2020-01-08 12:55:00",1
"2020-01-08 13:00:00",2
"2020-01-08 13:05:00",1
"2020-01-08 13:10:00",1
"2020-01-08 13:15:00",1
"2020-01-08 13:25:00",2
"2020-01-08 13:35:00",2
"2020-01-08 13:45:00",2
"2020-01-08 13:55:00",1
"2020-01-08 14:05:00",1
"2020-01-08 14:10:00",1
"2020-01-08 14:15:00",2
"2020-01-08 14:30:00",1
"2020-01-08 14:45:00",2
"2020-01-08 14:50:00",2
"2020-01-08 15:00:00",1
"2020-01-08 15:05:00",1
"2020-01-08 15:10:00",3
"2020-01-08 15:15:00",1
"2020-01-08 15:20:00",2
"2020-01-08 15:25:00",4
"2020-01-08 15:30:00",1
"2020-01-08 15:35:00",2
"2020-01-08 15:40:00",1
"2020-01-08 15:50:00",1
"2020-01-08 15:55:00",2
"2020-01-08 16:00:00",2
"2020-01-08 16:10:00",1
"2020-01-08 16:25:00",2
"2020-01-08 16:30:00",1
"2020-01-08 16:35:00",1
"2020-01-08 16:50:00",1
"2020-01-08 17:05:00",1
"2020-01-08 17:20:00",2
"2020-01-08 17:25:00",1
"2020-01-08 17:30:00",2
"2020-01-08 17:35:00",2
"2020-01-08 17:55:00",1
"2020-01-08 18:00:00",1
"2020-01-08 18:20:00",1
"2020-01-08 18:25:00",1
"2020-01-08 18:40:00",2
"2020-01-08 19:00:00",2
"2020-01-08 19:05:00",1
"2020-01-08 19:25:00",2
"2020-01-08 19:40:00",1
"2020-01-08 19:50:00",1
"2020-01-08 20:05:00",1
"2020-01-08 20:20:00",1
"2020-01-08 20:25:00",1
"2020-01-08 20:30:00",2
"2020-01-08 20:40:00",2
"2020-01-08 20:45:00",1
"2020-01-08 20:50:00",1
"2020-01-08 21:00:00",1
"2020-01-08 21:10:00",1
"2020-01-08 21:40:00",1
"2020-01-08 22:10:00",1
"2020-01-08 22:40:00",1
"2020-01-08 23:25:00",2
"2020-01-08 23:40:00",2
"2020-01-08 23:45:00",1
"2020-01-08 23:55:00",1
"2020-01-09 00:20:00",1
"2020-01-09 00:25:00",1
"2020-01-09 00:40:00",1
"2020-01-09 00:45:00",1
"2020-01-09 00:50:00",2
"2020-01-09 00:55:00",1
"2020-01-09 01:00:00",2
"2020-01-09 01:05:00",1
"2020-01-09 01:20:00",1
"2020-01-09 01:25:00",1
"2020-01-09 01:45:00",1
"2020-01-09 01:50:00",1
"2020-01-09 02:05:00",1
"2020-01-09 02:15:00",1
"2020-01-09 02:35:00",1
"2020-01-09 02:40:00",2
"2020-01-09 02:55:00",1
"2020-01-09 03:10:00",1
"2020-01-09 03:20:00",1
"2020-01-09 03:30:00",1
"2020-01-09 03:40:00",1
"2020-01-09 04:25:00",2
"2020-01-09 05:00:00",2
"2020-01-09 05:05:00",1
"2020-01-09 05:10:00",1
"2020-01-09 05:20:00",1
"2020-01-09 05:30:00",1
"2020-01-09 05:40:00",1
"2020-01-09 06:05:00",2
"2020-01-09 06:15:00",1
"2020-01-09 06:25:00",1
"2020-01-09 06:50:00",1
"2020-01-09 07:25:00",2
"2020-01-09 07:35:00",1
"2020-01-09 07:40:00",2
"2020-01-09 08:05:00",2
"2020-01-09 08:15:00",3
"2020-01-09 08:20:00",1
"2020-01-09 08:25:00",1
"2020-01-09 08:35:00",3
"2020-01-09 08:50:00",1
"2020-01-09 09:05:00",2
